ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value;note_source.label;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;72674;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;28163;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;9.888;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;55.271;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;22.071;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;3.693;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;1.057;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;239.072;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;75.575;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;0.303;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;10.322;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;4.562;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;3.392;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;1.049;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;9.332;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;3.683;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;3.038;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;1.613;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;3.05;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;0.831;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;144.402;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;32.252;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;38.553;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;11.219;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;179.047;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;49.71;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;55.648;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;13.947;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;26.222;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;9.767;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;17.956;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;7.259;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;35.113;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;6.754;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;14.068;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;4.087;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;107.454;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;37.189;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;123.283;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2018;25.138;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;1.973;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;0.555;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;55.98;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;15.062;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;77.777;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;13.614;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;31.415;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;12.569;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;1.451;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Belarus;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;25.314;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old;;;;;;;;;;;;;;;;;;;;;;;;
Belarus;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;11.681;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;68.652;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;16.648;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;70.76;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;10.188;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Germany;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;391.723;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Germany;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;119.444;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Denmark;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;42.33;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Denmark;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;11.976;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Spain;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;222.297;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Spain;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;71.565;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;12.072;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;3.592;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Finland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;52.095;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Finland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;11.382;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
France;LFS - Employment Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;294.81;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
France;LFS - Employment Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;86.911;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom of Great Britain and Northern Ireland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;549.66;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom of Great Britain and Northern Ireland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;159.388;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Greece;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;19.024;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Greece;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;5.204;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Croatia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;11.539;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Croatia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;3.737;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;42.346;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;9.902;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;53.839;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;20.62;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;3.543;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;1.497;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;214.477;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;68.239;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;0.112;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;0.18;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;9.815;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;5.425;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;3.095;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;1.199;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;9.52;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;3.498;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;2.712;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;1.509;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;2.982;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;0.698;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;138.532;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2017;31.796;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
